"36","4","651"
"36","4","652"
"36","6","653"
"36","7","654"
"36","8","655"
"36","8","656"
"36","9","671"
"37","0","657"
"37","0","658"
"37","0","659"
"37","1","660"
"37","1","724"
"37","2","661"
"37","2","662"
"37","2","663"
"37","3","664"
"37","3","665"
"37","3","666"
"37","4","667"
"37","4","668"
"37","5","669"
"37","5","670"
"37","5","672"
"37","6","673"
"37","6","674"
"37","7","675"
"37","7","676"
"37","7","677"
"37","8","678"
"37","8","679"
"37","8","680"
"37","9","681"
"37","9","682"
"37","9","736"
"38","0","683"
"38","0","684"
"38","0","685"
"38","1","686"
"38","1","687"
"38","1","691"
"38","2","688"
"38","2","689"
"38","3","690"
"38","3","692"
"38","4","693"
"38","4","694"
"38","5","695"
"38","6","696"
"38","7","697"
"38","7","698"
"38","8","700"
"38","9","699"
"38","9","701"
"39","0","702"
"39","0","703"
"39","0","704"
"39","0","705"
"39","1","706"
"39","1","707"
"39","1","708"
"39","2","709"
"39","2","710"
"39","2","711"
"39","2","712"
"39","3","713"
"39","3","714"
"39","3","721"
"39","4","715"
"39","4","716"
"39","4","717"
"39","5","718"
"39","5","719"
"39","6","720"
"39","6","722"
"39","6","723"
"39","6","725"
"39","7","726"
"39","7","727"
"39","7","728"
"39","8","729"
"39","8","730"
"39","8","731"
"39","8","732"
"39","9","733"
"39","9","734"
"40","1","735"
"40","1","737"
"40","2","741"
"40","3","738"
"40","4","739"
"40","5","742"
"40","6","740"
"40","9","744"
"41","0","743"
"41","1","745"
"41","1","746"
"41","2","747"
"41","2","748"
"41","3","749"
"41","3","750"
"41","4","751"
"41","5","752"
"41","6","753"
"41","6","754"
"41","7","755"
"41","8","756"
"41","8","757"
"41","8","759"
"41","9","758"
"42","0","760"
"42","0","761"
"42","2","762"
"42","3","763"
"42","4","764"
"42","4","766"
"42","5","765"
"42","7","767"
"42","7","768"
"42","9","770"
"43","0","769"
"43","0","771"
"43","0","772"
"43","1","773"
"43","2","774"
"43","2","775"
"43","2","776"
"43","3","777"
"43","3","778"
"43","4","779"
"43","4","780"
"43","5","781"
"43","6","782"
"43","6","783"
"43","6","784"
"43","7","785"
"43","7","786"
"43","8","787"
"43","8","788"
"43","9","789"
"44","0","793"
"44","4","790"
"44","5","791"
"44","6","792"
"44","6","796"
"44","7","794"
"44","7","798"
"44","8","795"
"44","8","797"
"44","9","799"
"44","9","800"
"45","0","801"
"45","0","808"
"45","1","802"
"45","1","803"
"45","2","804"
"45","3","805"
"45","3","807"
"45","4","806"
"45","5","809"
"45","5","810"
"45","6","811"
"45","7","812"
"45","7","818"
"45","8","813"
"45","9","814"
"45","9","815"
"46","2","816"
"46","3","817"
"46","4","819"
"46","5","820"
"46","5","821"
"46","6","822"
"46","7","823"
"46","8","824"
"46","8","825"
"46","9","826"
"47","0","827"
"47","0","828"
"47","0","832"
"47","1","829"
"47","1","830"
"47","2","831"
"47","4","833"
"47","5","834"
"47","7","835"
"47","8","836"
"47","8","837"
"47","8","838"
"47","9","839"
"48","0","840"
"48","0","841"
"48","1","842"
"48","2","843"
"48","3","844"
"48","4","845"
"48","4","846"
"48","5","847"
"48","6","848"
"48","8","849"
"48","8","850"
"48","9","851"
"49","0","852"
"49","0","854"
"49","1","853"
"49","2","855"
"49","2","856"
"49","2","866"
"49","3","857"
"49","3","858"
"49","4","859"
"49","5","860"
"49","5","861"
"49","6","862"
"49","6","863"
"49","6","864"
"49","7","865"
"49","7","868"
"49","8","867"
"49","8","869"
"49","9","870"
"49","9","871"
"50","0","872"
"50","1","873"
"50","1","875"
"50","2","874"
"50","3","879"
"50","4","876"
"50","4","877"
"50","5","878"
"50","5","882"
"50","6","880"
"50","7","881"
"50","7","883"
"50","8","884"
"50","9","885"
"51","0","886"
"51","0","887"
"51","1","888"
"51","1","889"
"51","2","890"
"51","2","891"
"51","2","892"
"51","3","893"
"51","3","894"
"51","3","895"
"51","4","896"
"51","4","897"
"51","4","898"
"51","4","899"
"51","5","900"
"51","5","903"
"51","6","901"
"51","6","902"
"51","7","904"
"51","7","905"
"51","7","906"
"51","8","907"
"51","8","908"
"51","9","909"
"52","0","910"
"52","0","919"
"52","2","911"
"52","2","912"
"52","3","915"
"52","5","918"
"52","6","913"
"53","0","920"
"53","1","914"
"53","1","916"
"53","2","917"
"53","4","921"
"53","4","922"
"53","5","923"
"53","8","924"
"53","9","925"
"53","9","926"
"54","0","927"
"54","0","928"
"54","1","929"
"54","2","930"
"54","2","931"
"54","3","932"
"54","5","933"
"54","6","934"
"54","7","935"
"54","9","936"
"55","0","937"
"55","0","938"
"55","1","939"
"55","1","940"
"55","1","941"
"55","2","942"
"55","2","943"
"55","3","944"
"55","3","945"
"55","4","946"
"55","4","947"
"55","4","948"
"55","5","949"
"55","6","950"
"55","7","951"
"55","7","952"
"55","7","953"
"55","8","954"
"55","8","955"
"55","9","956"
"56","0","957"
"56","0","958"
"56","0","959"
"56","1","960"
"56","1","961"
"56","2","962"
"56","3","963"
"56","3","964"
"56","3","965"
"56","4","966"
"56","4","967"
"56","5","968"
"56","6","969"
"56","7","970"
"56","7","971"
"56","8","972"
"56","8","973"
"56","9","974"
"56","9","975"
"56","9","976"
"57","0","977"
"57","1","978"
"57","1","979"
"57","1","1047"
"57","2","980"
"57","2","987"
"57","3","981"
"57","3","982"
"57","3","1005"
"57","4","983"
"57","5","984"
"57","5","985"
"57","5","1050"
"57","6","986"
"57","7","988"
"57","8","989"
"57","8","990"
"57","9","991"
"58","0","992"
"58","1","993"
"58","2","994"
"58","2","995"
"58","2","1001"
"58","3","1003"
"58","4","996"
"58","4","997"
"58","5","998"
"58","5","999"
"58","6","1000"
"58","6","1002"
"58","7","1004"
"58","7","1007"
"58","8","1006"
"58","8","1008"
"58","9","1009"
"59","0","1010"
"59","0","1011"
"59","1","1012"
"59","1","1013"
"59","2","1014"
"59","2","1015"
"59","2","1016"
"59","3","1017"
"59","3","1018"
"59","3","1019"
"59","4","1020"
"59","4","1021"
"59","5","1022"
"59","5","1023"
"59","5","1024"
"59","6","1025"
"59","6","1026"
"59","6","1027"
"59","7","1028"
"59","7","1029"
"59","7","1030"
"59","8","1031"
"59","8","1032"
"59","8","1036"
"59","9","1033"
"59","9","1034"
"59","9","1035"
"60","0","1037"
"60","0","1038"
"60","2","1039"
"60","2","1043"
"60","4","1040"
"60","5","1041"
"60","7","1042"
"60","7","1044"
"60","9","1045"
"61","0","1046"
"61","1","1048"
"61","2","1049"
"61","2","1051"
"61","4","1053"
"61","5","1054"
"61","6","1052"
"61","6","1055"
"61","7","1056"
"61","7","1057"
"61","8","1058"
"61","9","1059"
"61","9","1062"
"62","0","1060"
"62","0","1061"
"62","0","1063"
"62","1","1064"
"62","1","1082"
"62","2","1065"
"62","2","1066"
"62","2","1067"
"62","3","1068"
"62","4","1069"
"62","4","1070"
"62","5","1071"
"62","5","1072"
"62","5","1073"
"62","5","1077"
"62","6","1074"
"62","6","1075"
"62","6","1076"
"62","7","1078"
"62","7","1079"
"62","8","1080"
"62","8","1081"
"62","8","1083"
"62","9","1084"
"62","9","1085"
"63","0","1086"
"63","1","1087"
"63","1","1089"
"63","2","1088"
"63","2","1090"
"63","2","1091"
"63","3","1092"
"63","3","1093"
"63","3","1094"
"63","4","1095"
"63","4","1096"
"63","4","1098"
"63","5","1097"
"63","5","1099"
"63","5","1100"
"63","6","1101"
"63","6","1103"
"63","7","1102"
"63","7","1104"
"63","7","1105"
"63","7","1145"
"63","8","1106"
"63","8","1107"
"63","8","1108"
"63","9","1109"
"63","9","1110"
"64","0","1111"
"64","0","1112"
"64","1","1113"
"64","1","1114"
"64","1","1115"
"64","1","1125"
"64","2","1116"
"64","2","1117"
"64","2","1118"
"64","3","1119"
"64","3","1120"
"64","3","1121"
"64","4","1122"
"64","4","1123"
"64","4","1124"
"64","5","1126"
"64","5","1127"
"64","5","1128"
"64","5","1130"
"64","6","1129"
"64","6","1131"
"64","7","1132"
"64","7","1133"
"64","7","1140"
"64","8","1134"
"64","8","1149"
"64","9","1135"
"64","9","1143"
"65","0","1136"
"65","0","1137"
"65","2","1147"
"65","3","1155"
"65","6","1138"
"65","7","1151"
"65","8","1139"
"65","8","1152"
"65","9","1141"
"66","0","1142"
"66","1","1144"
"66","1","1146"
"66","2","1148"
"66","2","1150"
"66","3","1153"
"66","3","1154"
"66","4","1156"
"66","5","1157"
"66","6","1158"
"66","7","1159"
"66","8","1160"
"66","9","1161"
"66","9","1162"
"67","2","1163"
"67","3","1164"
"67","3","1165"
"67","4","1166"
"67","6","1167"
"67","6","1169"
"67","7","1168"
"67","9","1170"
"68","1","1171"
"68","1","1175"
"68","2","1172"
"68","4","1173"
"68","4","1174"
"68","6","1176"
"68","6","1177"
"68","7","1178"
"68","7","1179"
"68","8","1180"
"68","9","1181"
"68","9","1182"
"69","0","1183"
"69","0","1184"
"69","1","1186"
"69","2","1185"
"69","2","1189"
"69","3","1187"
"69","4","1188"
"69","6","1192"
"69","7","1190"
"69","8","1191"
"70","0","1193"
"70","0","1194"
"70","0","1195"
"70","0","1196"
"70","1","1197"
"70","1","1198"
"70","1","1199"
"70","2","1200"
"70","2","1201"
"70","3","1202"
"70","3","1203"
"70","4","1204"
"70","4","1205"
"70","4","1206"
"70","4","1212"
"70","5","1207"
"70","5","1208"
"70","5","1209"
"70","6","1210"
"70","6","1211"
"70","7","1213"
"70","7","1214"
"70","8","1215"
"70","8","1216"
"70","8","1217"
"70","8","1218"
"70","9","1219"
"70","9","1220"
"71","0","1221"
"71","1","1222"
"71","2","1223"
"71","2","1224"
"71","3","1225"
"71","4","1226"
"71","5","1227"
"71","5","1235"
"71","6","1228"
"71","6","1231"
"71","7","1232"
"71","8","1234"
"72","0","1229"
"72","0","1230"
"72","0","1233"
"72","1","1236"
"72","1","1237"
"72","1","1238"
"72","1","1239"
"72","2","1240"
"72","2","1241"
"72","2","1242"
"72","3","1243"
"72","3","1244"
"72","3","1245"
"72","4","1246"
"72","4","1247"
"72","4","1248"
"72","5","1249"
"72","5","1250"
"72","5","1251"
"72","5","1253"
"72","6","1252"
"72","6","1254"
"72","6","1259"
"72","7","1255"
"72","7","1256"
"72","7","1257"
"72","8","1258"
"72","8","1260"
"72","9","1261"
"72","9","1262"
"72","9","1263"
"73","0","1264"
"73","1","1265"
"73","2","1266"
"73","3","1267"
"73","3","1268"
"73","4","1269"
"73","6","1270"
"73","6","1271"
"73","7","1272"
"73","7","1285"
"73","8","1275"
"74","0","1273"
"74","0","1274"
"74","0","1276"
"74","1","1277"
"74","2","1278"
"74","2","1279"
"74","3","1280"
"74","3","1281"
"74","4","1282"
"74","4","1283"
"74","5","1284"
"74","5","1286"
"74","5","1287"
"74","6","1288"
"74","7","1289"
"74","7","1291"
"74","8","1290"
"74","9","1292"
"74","9","1293"
"75","0","1312"
"75","1","1294"
"75","2","1295"
"75","4","1296"
"75","4","1299"
"75","5","1297"
"75","6","1298"
"75","6","1300"
"75","7","1301"
"75","8","1302"
"75","8","1303"
"75","8","1339"
"75","9","1304"
"76","0","1305"
"76","0","1306"
"76","0","1307"
"76","1","1308"
"76","1","1309"
"76","1","1310"
"76","2","1311"
"76","2","1313"
"76","3","1314"
"76","3","1315"
"76","3","1316"
"76","3","1331"
"76","4","1317"
"76","5","1318"
"76","5","1319"
"76","5","1320"
"76","6","1321"
"76","6","1322"
"76","6","1349"
"76","7","1323"
"76","7","1324"
"76","7","1333"
"76","8","1325"
"76","8","1326"
"76","9","1327"
"76","9","1348"
"77","0","1328"
"77","0","1329"
"77","1","1330"
"77","1","1332"
"77","2","1334"
"77","2","1335"
"77","2","1336"
"77","2","1355"
"77","3","1337"
"77","3","1338"
"77","3","1340"
"77","4","1341"
"77","4","1342"
"77","4","1343"
"77","4","1344"
"77","5","1345"
"77","5","1346"
"77","5","1347"
"77","6","1350"
"77","6","1351"
"77","6","1354"
"77","7","1352"
"77","7","1353"
"77","7","1357"
"77","8","1356"
"77","8","1358"
"77","8","1359"
"77","9","1360"
"77","9","1361"
"77","9","1362"
"77","9","1364"
"78","0","1363"
"78","0","1365"
"78","0","1366"
"78","0","1387"
"78","1","1367"
"78","1","1368"
"78","2","1369"
"78","2","1370"
"78","3","1371"
"78","3","1372"
"78","4","1373"
"78","4","1374"
"78","4","1375"
"78","5","1376"
"78","5","1377"
"78","5","1378"
"78","6","1379"
"78","6","1380"
"78","6","1381"
"78","7","1382"
"78","7","1383"
"78","8","1384"
"78","8","1385"
"78","8","1386"
"78","9","1388"
"78","9","1389"
"78","9","1390"
"78","9","1391"
"79","0","1392"
"79","1","1393"
"79","2","1394"
"79","2","1396"
"79","3","1395"
"79","3","1397"
"79","4","1398"
"79","4","1399"
"79","5","1400"
"79","6","1401"
"79","6","1402"
"79","7","1403"
"79","7","1425"
"79","8","1404"
"79","8","1406"
"79","9","1405"
"79","9","1407"
"80","0","1433"
"80","1","1408"
"80","2","1409"
"80","3","1410"
"80","4","1411"
"80","5","1412"
"80","6","1413"
"80","6","1414"
"80","7","1415"
"80","7","1416"
"80","8","1417"
"80","8","1418"
"80","8","1453"
"80","9","1421"
"81","0","1419"
"81","0","1420"
"81","1","1422"
"81","1","1423"
"81","1","1424"
"81","1","1428"
"81","2","1426"
"81","2","1427"
"81","2","1429"
"81","3","1430"
"81","3","1431"
"81","3","1432"
"81","4","1434"
"81","4","1435"
"81","5","1436"
"81","5","1437"
"81","6","1438"
"81","6","1439"
"81","7","1440"
"81","7","1441"
"81","8","1442"
"81","8","1443"
"81","8","1444"
"81","8","1445"
"81","9","1446"
"81","9","1447"
"81","9","1448"
"82","0","1449"
"82","0","1450"
"82","0","1451"
"82","0","1452"
"82","1","1454"
"82","1","1456"
"82","2","1455"
"82","2","1457"
"82","2","1458"
"82","2","1461"
"82","3","1459"
"82","3","1460"
"82","3","1462"
"82","4","1463"
"82","4","1464"
"82","4","1466"
"82","5","1465"
"82","5","1467"
"82","6","1468"
"82","6","1469"
"82","7","1470"
"82","7","1471"
"82","7","1472"
"82","8","1473"
"82","8","1474"
"82","9","1475"
"82","9","1476"
"83","0","1477"
"83","0","1478"
"83","1","1479"
"83","2","1480"
"83","4","1481"
"83","4","1482"
"83","5","1484"
"83","6","1483"
"83","7","1490"
"83","8","1485"
"83","8","1486"
"83","9","1488"
"84","0","1487"
"84","1","1489"
"84","1","1491"
"84","2","1492"
"84","2","1493"
"84","2","1495"
"84","3","1494"
"84","3","1498"
"84","4","1496"
"84","4","1502"
"84","5","1497"
"84","5","1499"
"84","5","1500"
"84","6","1501"
"84","6","1503"
"84","6","1504"
"84","7","1505"
"84","8","1506"
"84","8","1507"
"84","9","1508"
"84","9","1509"
"84","9","1510"
"85","0","1511"
"85","0","1512"
"85","0","1513"
"85","1","1514"
"85","1","1515"
"85","2","1516"
"85","2","1517"
"85","2","1522"
"85","3","1518"
"85","4","1519"
"85","4","1520"
"85","5","1528"
"85","6","1521"
"85","7","1523"
"85","8","1524"
"85","9","1525"
"86","1","1526"
"86","1","1529"
"86","2","1527"
"86","2","1530"
"86","3","1531"
"86","3","1533"
"86","4","1532"
"86","6","1534"
"86","6","1535"
"86","7","1537"
"86","8","1536"
"87","0","1538"
"87","1","1556"
"87","2","1539"
"87","3","1540"
"87","3","1541"
"87","3","1547"
"87","4","1542"
"87","4","1544"
"87","6","1543"
"87","6","1545"
"87","7","1546"
"87","9","1548"
"87","9","1549"
"88","0","1550"
"88","0","1551"
"88","0","1555"
"88","1","1552"
"88","1","1553"
"88","1","1558"
"88","2","1554"
"88","3","1557"
"88","3","1566"
"88","4","1559"
"88","4","1560"
"88","5","1561"
"88","5","1562"
"88","6","1563"
"88","6","1564"
"88","6","1567"
"88","7","1565"
"88","7","1568"
"88","7","1571"
"88","8","1569"
"88","8","1570"
"88","9","1572"
"88","9","1652"
"89","0","1573"
"89","0","1574"
"89","0","1575"
"89","1","1576"
"89","1","1577"
"89","2","1578"
"89","2","1579"
"89","3","1580"
"89","3","1581"
"89","4","1582"
"89","4","1583"
"89","4","1585"
"89","5","1584"
"89","5","1586"
"89","5","1587"
"89","5","1591"
"89","6","1588"
"89","6","1589"
"89","7","1590"
"89","8","1592"
"89","8","1593"
"89","9","1594"
"89","9","1595"
"89","9","1619"
"90","0","1596"
"90","0","1597"
"90","0","1599"
"90","1","1598"
"90","1","1600"
"90","1","1605"
"90","2","1601"
"90","2","1602"
"90","2","1606"
"90","3","1603"
"90","4","1604"
"90","4","1607"
"90","4","1608"
"90","5","1609"
"90","6","1610"
"90","6","1611"
"90","7","1612"
"90","8","1613"
"90","8","1614"
"90","8","1615"
"90","9","1616"
"90","9","1617"
"90","9","1620"
"91","0","1618"
"91","0","1621"
"91","0","1622"
"91","1","1623"
"91","1","1624"
"91","1","1625"
"91","2","1626"
"91","2","1627"
"91","2","1634"
"91","3","1628"
"91","3","1629"
"91","4","1630"
"91","4","1631"
"91","4","1632"
"91","5","1633"
"91","5","1635"
"91","5","1636"
"91","5","1638"
"91","6","1637"
"91","6","1639"
"91","6","1641"
"91","7","1640"
"91","7","1642"
"91","8","1643"
"91","8","1644"
"91","8","1648"
"91","9","1645"
"91","9","1685"
"92","0","1646"
"92","0","1647"
"92","1","1649"
"92","1","1650"
"92","2","1651"
"92","2","1653"
"92","2","1655"
"92","3","1654"
"92","3","1656"
"92","4","1657"
"92","5","1658"
"92","5","1659"
"92","6","1660"
"92","6","1661"
"92","6","1662"
"92","7","1663"
"92","8","1664"
